date,Rg,Ta,VPD,U,P,Pa,SWC,WTD,Gs,GPP,ET,Transpiration,Evaporation
2016-01-09,411.11582562500007,15.318179166666667,0.47782549354166676,1.8229872916666665,0.0,101.22945833333335,0.2449633333333333,0.2953410416666667,0.40607539683990707,2.0267439980399997,2.9565802999999997,0.5516941639349763,2.4048861360650235
2016-01-10,378.4141022916665,15.045210416666663,0.4334706904166666,1.4382950000000003,0.0,101.280125,0.22773854166666674,0.3259766666666668,0.49289273804154915,2.3243489233199996,3.1326239,0.6026234506151413,2.5300004493848585
2016-01-11,253.3343570833333,14.505472916666662,0.3506638104166666,1.1487110416666668,0.0,101.16006250000002,0.21545,0.3559402083333334,0.8664195511449392,1.6215946407359998,2.4911223,0.37813999134296744,2.1129823086570325
2016-01-12,185.50887875000004,14.225212500000007,0.29043590729166674,1.3780791666666667,0.0,101.58512500000002,0.20737916666666667,0.3884670833333333,0.9316898417674692,1.1683728305999999,2.0342450000000003,0.24795418293210186,1.7862908170678984
2016-01-13,324.31903874999983,15.376668749999995,0.41308280104166656,0.9907418749999999,0.0,101.5314791666667,0.19952645833333338,0.40394562500000003,0.6616290753114108,1.6391430136079999,2.3874158,0.41485873554507974,1.9725570644549202
2016-01-14,295.9916812499999,15.04678958333333,0.37098976875000006,1.845076875,0.020833333333333332,101.10347916666665,0.18912270833333333,0.405950625,0.3209863269078093,2.686936913568,1.4062579099999999,0.6444708399717903,0.7617870700282096
2016-01-15,161.39643749999996,14.243597916666667,0.2553827835416666,2.2874539583333333,0.40208333333333335,101.12602083333331,0.2072429166666667,0.329368125,0.3833066247892766,,,,
2016-01-16,297.7794662500001,15.491689583333333,0.38241015874999995,2.257008125,0.012499999999999999,101.33141666666664,0.23477145833333327,0.15938541666666667,0.22243368233937086,6.13038804408,2.1246173,1.4928546034564874,0.6317626965435128
2016-01-17,370.77348270833323,16.01599791666667,0.4393059185416668,1.5475183333333333,0.0,101.61895833333334,0.2272983333333333,0.18117499999999997,0.29452006596221947,7.006297769135999,2.7976744,1.8286767946540565,0.9689976053459435
2016-01-18,318.29345645833337,15.983633333333337,0.4474818931249999,1.22965125,0.0,101.43412500000001,0.2164116666666667,0.2114260416666667,0.35800241240259084,7.118394427944001,2.2524303,1.875143969528292,0.3772863304717078
2016-01-19,404.5656577083334,16.43166458333334,0.4912492954166667,1.1751414583333333,0.0,101.18691666666668,0.2060354166666666,0.24979583333333333,0.3092654821682443,6.987521703023999,3.0238152,1.9285858488290357,1.0952293511709643
2016-01-20,417.43037062499985,16.6254375,0.4953431516666665,1.2470849999999998,0.0,101.20808333333333,0.19387854166666663,0.2872258333333334,0.31872117467471395,7.057082757311999,3.0063648,1.9558841514661967,1.0504806485338034
2016-01-21,346.143065625,16.053725000000004,0.41298683291666677,1.486566041666667,0.0,101.08587500000003,0.18307520833333335,0.31729604166666675,0.26972825080657,6.105972873528,2.3510225,1.545211063619695,0.8058114363803051
2016-01-22,206.44733874999997,15.531102083333332,0.33205697604166673,0.9983266666666668,0.0,101.47312500000002,0.1746575,0.35000604166666666,0.3977557336116704,5.956487894087999,1.5175909,1.3516411447050327,0.16594975529496736
2016-01-23,413.2168047916667,16.8080125,0.5101068302083331,1.529127916666667,0.0,100.84195833333337,0.16731104166666666,0.3771664583333334,0.37765492702441755,6.8223412715039995,2.4791292,1.9187961801483906,0.5603330198516094
2016-01-24,249.77109312500002,15.61349166666667,0.40717593666666674,1.4973927083333332,0.016666666666666666,100.97666666666667,0.15796000000000002,0.4056220833333333,0.27128826053811034,6.39241934832,2.21459545,1.6062796048755872,0.6083158451244128
2016-01-25,295.02514020833337,15.945264583333339,0.44868935645833324,1.3768958333333334,0.0,101.31949999999996,0.15226333333333333,0.41277145833333345,0.3518816333623986,6.910219342008,1.9534741,1.8227602635926243,0.13071383640737566
2016-01-26,111.8092439583334,14.041274999999997,0.2400876283333333,1.6904641666666667,0.5333333333333333,100.97393749999998,0.15943125000000002,0.3633793749999999,0.27853817620256716,,,,
2016-01-27,174.3538627083333,14.714018750000001,0.30491504541666664,2.7191772916666666,0.33541666666666675,100.68993750000003,0.24907374999999995,0.06735179166666666,0.2966912341802012,,,,
2016-01-28,177.3718897916667,14.90741458333333,0.32428081354166677,0.9764802083333332,0.06874999999999999,101.24452083333334,0.26368208333333326,0.06831302083333336,0.5872820616216271,4.365344315591999,1.2784071,0.9789127091021699,0.29949439089783003
2016-01-29,241.84345770833343,15.190064583333333,0.3911890597916667,1.0234295833333336,0.0,101.62631250000003,0.26627208333333324,0.07846150000000002,0.3349368274629744,5.9900407081200004,2.2626256000000002,1.475325876688074,0.7872997233119263
2016-01-30,402.230316875,16.426872916666664,0.5760397020833331,1.213711041666667,0.0,101.86075,0.2661102083333333,0.09901306250000003,0.3095128306504799,5.91396663456,3.3791066,1.7675427002171107,1.6115638997828894
2016-01-31,396.5322793750001,16.34466666666667,0.5892486797916666,1.2120343750000002,0.0,101.43683333333331,0.26012104166666666,0.11528624999999999,0.34964319677661637,5.404389503616,3.1960015000000004,1.6336566562925745,1.5623448437074259
2016-02-01,392.5750539583334,16.23936041666666,0.5841519370833334,1.0605685416666668,0.0,101.20645833333334,0.252230625,0.12954562500000005,0.2719013630415333,4.943555580024,3.3855062,1.487877469979935,1.897628730020065
2016-02-02,373.40551375,16.200068750000003,0.5658483364583334,1.5947522916666668,0.0,101.07247916666667,0.24202958333333333,0.14106687499999998,0.3096868236080333,4.420682665415999,2.2078778,1.309496065954194,0.8983817340458058
2016-02-03,258.9831077083333,14.874147916666667,0.4265627787500001,1.5094400000000006,0.0,101.27347916666668,0.23312395833333335,0.15428395833333333,0.2316075047796908,3.21753415752,2.4361655,0.8275218699521357,1.6086436300478644
2016-02-04,232.92937770833328,14.819168750000003,0.43404573291666665,1.0688843749999999,0.0,101.52956250000001,0.22371916666666666,0.1679527083333333,0.33741097815425386,3.2058316460159997,1.6398092499999999,0.8317126230908402,0.8080966269091597
2016-02-05,384.72587187499994,16.002379166666667,0.572362193125,1.6036410416666669,0.0,101.43889583333333,0.21535041666666668,0.18378458333333333,0.2966106484474122,4.0580151826319995,2.2643680999999996,1.2089656814111738,1.0554024185888258
2016-02-06,382.19846375000014,15.936314583333333,0.5614171881249999,1.3369191666666662,0.0,101.21439583333331,0.20067062500000002,0.21495104166666668,0.2590318632942352,4.201482810744,2.9292303,1.2396819537129473,1.6895483462870526
2016-02-07,369.44164604166673,15.848585416666666,0.5305166468749999,1.2373322916666667,0.0,101.22137499999998,0.1868610416666667,0.2519152083333333,0.28080798718123595,3.964753134576,2.5484742999999996,1.1371833565287506,1.411290943471249
2016-02-08,138.56919854166668,13.977293749999996,0.2865870691666667,1.6046954166666667,0.049999999999999996,101.47137500000001,0.18055729166666665,0.28332874999999996,0.1968621394728418,2.707450392528,0.41576218,0.41576218,0.0
2016-02-09,360.16702000000004,15.79532916666667,0.5121195183333335,1.3886297916666663,0.0020833333333333333,101.75495833333336,0.1794,0.3091429166666667,0.29628807054049744,5.832646524072,2.1926768699999997,1.6436757868484724,0.5490010831515273
2016-02-10,380.8018970833334,15.821364583333335,0.5379527325000001,1.4559510416666672,0.0,101.32324999999999,0.16689291666666664,0.33466854166666665,0.28536592258000903,7.063962693192,2.43530642,2.040258949635132,0.39504747036486787
2016-02-11,329.13543,15.164264583333335,0.47500551062499996,1.957935,0.0,101.04418749999998,0.15680375000000002,0.3595187500000001,0.2286503082087225,6.865936983935999,0.9497808999999999,0.9497808999999999,0.0
2016-02-12,198.3960958333333,13.929306250000002,0.32017017541666665,3.5313208333333326,0.20833333333333334,100.53793750000004,0.1680008333333333,0.37676708333333325,0.13504869409481748,,,,
2016-02-13,250.09537750000015,14.398379166666663,0.34185841354166663,1.981538333333333,0.012500000000000002,101.40739583333334,0.17715437500000006,0.37996312499999996,0.22271437738001204,6.631967791008,1.525143,1.525143,0.0
2016-02-14,227.41769666666673,14.289281250000002,0.2913465512499999,2.1750600000000007,0.03333333333333334,101.38335416666666,0.1746672916666667,0.3782552083333333,0.3548130315006406,6.731590159296,1.7405069,1.4308280430900915,0.3096788569099085
2016-02-15,357.7205654166666,15.237008333333337,0.3954616197916667,1.335566458333333,0.0,101.05377083333332,0.1675129166666667,0.3763914583333334,1.023692265396193,8.231714110368,2.2570728,2.0384838965975693,0.21858890340243065
2016-02-16,119.85137687500001,13.731754166666674,0.19594819,2.2837483333333335,0.12291666666666666,100.47733333333336,0.16842375000000007,0.3696889583333334,0.24560552976557376,4.563174081744,0.3447196,0.3447196,0.0
2016-02-17,290.7694629166666,14.70946875,0.34707502645833316,1.0140347916666668,0.0020833333333333333,100.98491666666666,0.17531770833333338,0.37356208333333324,0.23591105795776623,6.493610050919999,2.80822503,1.506477756526424,1.301747273473576
2016-02-18,317.90838020833326,14.747804166666667,0.3462601547916668,1.6215197916666668,0.025000000000000005,101.47345833333334,0.17026229166666662,0.3795716666666667,0.3636935640331031,5.940063828864,2.2544486,1.3764397525054266,0.8780088474945733
2016-02-19,317.7767174999999,14.607450000000005,0.3506891391666667,2.119210208333333,0.0,101.67400000000002,0.1642985416666667,0.3872635416666666,0.27367710280295454,5.5548360858959995,1.8213249999999999,1.2953801621956316,0.5259448378043683
2016-02-20,151.27004624999998,13.74665,0.2310120460416667,2.8711289583333333,0.054166666666666675,101.01954166666667,0.1630325,0.37952125,0.1581837191450541,3.6028805101919996,0.32546339999999996,0.32546339999999996,0.0
2016-02-21,305.169016875,14.518195833333335,0.36988530020833327,2.223727083333334,0.0020833333333333333,100.77708333333332,0.160849375,0.3743820833333334,0.18574298883636056,5.604444125712,0.80992805,0.80992805,0.0
